hash,createDB,sizeResult,buildTime
93823bdb8e75221f1b1c142954afec1acbb31d5bcc4b07fe9b16ff216076e3be6bc096824fab9db0a19e93423d9c039834150008c12d16d2cb2144884481d42a,1,159,0:00:10.612361_0
3a02f41e67b15d9f44138ed02f33b534eb5a34d07f1b9503dc94d7deb394fb4c4a1f8149db49261d8c064bfaecb12c7f6148b74af84578982de0af894aea47a5,1,159,0:00:12.973413_0
e28d01d7ef0aba21f3249cba787c573978f08728577fe57a88743e5c74e2b9473b02bc9d1c8b711a21fee6dcd6513fae26b369b50b86af245e3207e2ef806240,1,159,0:00:14.533298_0
9d52c370c456918111279ee7f640cfd88c4ba7f603fda91e2e1e67b91b435f12b37a83335a38f0d5c80f65d7f99657cb0b5923a59c17492780c73b2eeea751e7,1,159,0:00:10.386172_0
9fad021f25b1e5eb0cf4f3269b7226cedcf6f58ace564197cc7e6ee667bdba2421353a0789913f2f306af815d492bba4989f315646f22399fb386403dd885165,1,159,0:01:27.504184_0
b9ec1aaf7eb624959fc50f7f21be1786948be8984f70217b6bcdafac165b17c7add9f7fb1f1dceb27bff5128c6c6542f6aa98c3eb9432eb73f6b5bae6eb0605d,1,159,0:00:11.032720_0
5291eaa83a94999edeffa724a6353e2b08b67c6b25ac30c8ba33220bb26b44f157ce09758db054904d1fcf01d169eb4340077a4f4f2c25ab373000b1a93feb0e,1,159,0:00:10.001607_0
5089fba5e99697c4c7f991c43dd4c2160bc6d07e6d4a8c944884dd96efbef41df5046da43726110ca67911fa37f7d9653a0ef221bc60dfe92c50bb0bbfdaa2e6,1,159,0:00:12.606884_0
36a8090395f880be8b54175328da22d4e710f89ec4abf7a3435bd804f267383b01ec09085d8d26ca4eb378fe5681cad536d59a8984c41755ca0f7889c25a5ab4,1,159,0:00:33.939468_0
78389fe7bc777be13159f1e073442b239f4f63d26ece02f4e65d8b04979163d8f38fff0b086e1b25f7882d239ae59234fecb5716ae3f6bffe60fc51f6cd7ce7a,1,159,0:00:11.463373_0
de2a0925f9b1e374767b7c92c9cc0ff95bb8e9ecdf27d56fb2543e377420c83829aa4eac2cd2356a575c3c16b3b7ef14c8867abed5249e5725d355379c414d11,1,159,0:00:17.916103_0
ddab4380d4cec2ef7d2b00aab8f33df8417eef58a4cb227790e0e8bf24d8b78af2e4fe092017fc15302e4a955e9290ee21574ca98a1a3cd7d2731e39eafae616,1,159,0:00:29.856847_0
a8e3373f796aaef4e01e4b4291ef06246937544f6e9390d82bc35e62c2b40a8861396bd1cbd92c40d1d8730e12fdfe60236e31ade8ec5b0414ea698f5e06c638,1,159,0:00:37.019801_0
a930a386fe0aedd5e38d666b88fcb8c380be7df7a6a8e6249f246addc6d72b0cb99f93f5681204a1143cd0237d11f979e8ee6acb9c85d47bda22a37f51025ed2,1,937,0:00:20.905654_2022_07_27_08_55_23
f74f230cdfbd6443fd3041ebd94d1de7747daf281e6f3ffb366a394cf7ce578e93021a370c1370593fb581d255476045ccd1a34e696128d6555ca33b8aae8099,1,159,0:00:31.426179_0
91d7ca7e46f2f6bab87985e9bf5b897cbb9ed610e5b181d20c4c3188ccd0a8e8b34ff27a75729f1c95256db569f2ed17d22c13ad667148a2ecd5f8d328541c98,1,159,0:00:34.162811_0
11925d5fbaecbe207ffa8552c6da221f3678e9c2d9f25ea7d588a0e901c634e95ab02b9eb660635b30ed532dd05c7c0ad67ff329bed1d9815b6af5fccb96204e,1,159,0:01:07.091330_0
dc8c60d4ae75355cd89eb706719c605e13be56a80e46df4e4cdf384adefb987d81fa3e8addc6d04dba0d43528f6257018735d2d79ab2e5c03ccad250e1f4523c,1,159,0:00:12.327388_0
56079d13c42573b12225d33f1df616c7957feaea88d658a2a07a75945566cf6272d775d16f5da21e51b9f73af2879fe7ac633772e8d6fb1562a7911e7324f25d,1,492,0:00:32.385179_0
a5b5d269bc4900dace56fbbdcda6e9b44e5312ad43fe6982f6ca62d475a5e6462ec43f6e08d9a6d90ad179bbfb922ba3c5dd679534ea0a5177636994b0f64480,1,159,0:00:46.390949_0
