hash,createDB,sizeResult,buildTime
88f288ca6e99fd9976c5d187cec82161c5d1fd9e976295623b744296a5510a82acf43a271565e96b71e5cd5df989bf0ec8d563ef760a1db39e7e89edf1247588,1,142,0:01:54.195807_0
c8b90e8688f994cce24ef4b24c79760ed4ad0c3d66919a42f6501fdf503b10c2be676b802fd85f4cf09e9cec9dfaaf1bc1e04f665bfb0a1792c062890cdb03b7,1,142,0:04:24.505349_0
b8512a760221a566de88c6379832e8ea2d97dc4af71956c04c317e419af0a46cd7904592a0d635d13e225026b3678189702b7ace460faadb10ea21b3ebeecb09,1,142,0:00:19.293594_0
7c5a4d1e767193b88a631fcaa1c53e0421ea35254af6d7b4280f0d2a35cc92a59dd7a6662b615ab3158723a3ffcf7370bc8ca5a2cfa3c54e6756567febcbb29e,1,142,0:03:02.350554_0
19e249ebf4968a5cb4262c19c6706ae107993ccd9038ef4355198ed27a8e6b14fb8d1db48e98ae3fb2aea3607e9ef016733f44340854380b05e30c75ea806e51,1,142,0:00:40.997142_0
0420cff9f3241e89e1914e5f8b0283ee3d0c393fa824f25c566155309dfc17fc67e530620a6b7673b96173c9ab02149b8b44cde108232b072a8bb249a71cf87f,1,142,0:00:22.350679_0
6f8470fd26a0ad22289afb95ea75b98ca8010846e08cb4521c3f4bac3858f08c0df6574ec626ed6ac683e84236db8391ad9788113bf2e73d579aefe09e88e270,1,142,0:00:29.106263_0
653f24e2645342e08ab219a0c0d0aa86469744267facef1783e8618958a8db02df61b95356d327ff58138854350abce77f47d475347dac7a874c707f42dac6dd,1,142,0:00:47.260477_0
56f0aac7c4ad3e2c202cec0a932fad79f13f7097a2b5d4bcc6ce82eff5b2502d65954c5efc629e6c1d6ada890f6c93932441b4a8964457fb10fad1e3575891a8,1,142,0:04:11.515403_0
41a9c120c2769268d06371256573be8696ca486c46aeeb3346411f28db458400d477ac6df821bfee6174c42ec6410ae714d2593e8bb70f0122ba246212e11049,1,142,0:01:08.382981_0
54ccb94cfac91320e04c8f3bf28ff9c2ae15c53cacb887556a1f117eb182ed80cf1a28e84099badf5a0486933279af6a215283d91cc783f2568b996bfcba38de,1,142,0:06:01.840196_0
2a05e15b8f4586a6767ca24d35db8fbce973f64d050c1e3d66f90ebfd868cf450a05f13385c57b7768c2d7b02c5e0e598933f29d4fb71b3c025099544d121fcb,1,142,0:03:07.649290_0
8592efeba87999619de46c9d80e126675f51962c825366c5ed5fe7765fc0c047374c5517f31093c40145a0fa90b22fa692ef3c1fa4c79790bcfd4ff621009ec1,1,142,0:04:42.083224_0
74645c1600a96add4b671d25c7aadfd2e465735fd31a409af81032de2005def1976b1253945033aa6df40766a97d62139e3b62f6960e8b98df4b31e7b8d9b6ed,1,142,0:11:21.717334_0
07843939a1ef3fdff9676ca1133e425373ecf3c57574df828e642b37eb8640bb62c1cd3ae83ae2c2db785e162d66f34296a9ddb0cf99f4d468b302e608880873,1,142,0:04:40.207630_0
91768728068f63991c5ccc10ec4c09fa632cd94cc7caf5b90e39fa60fa6234b5475dcdbc0f82d62938f714ccfc961aebc0583e5ec0ba4c0b5efee6a3fc2c258a,1,0,0:40:00.104807_0
