hash,createDB,sizeResult,buildTime
e828c0de0d5049eaad296a6450d9327e795054bf26308bf2499e7039d8dfea7ad364744ac57f7c0f5a68869aea1fef2e24aec95c88dca4fba0ccacd3959a67c3,1,142,0:00:17.153178_0
c6a4f0d8adcd676f2e9170eba0b2433acef073e96c1f4ad987715b107e71175467e69f3c183017185ab8fe2b8f975ea4d7ca24b3f1addf46415c99be66a167f3,1,142,0:00:18.723701_0
a9e204b0884c5a77a28656b8e56550d90181223b54f6b17ba2fce789fc5e85a9b76fa781ced0b78ca93abcf72e059159098274bc8560c5c21de7fdfa10c0e040,1,142,0:04:08.915653_0
f8ea4074497409e0478fcab840d7d1d735189bb218f6688d239d67e5d4391c9fce0c90a2b09c023640febd7c45a5fee3a293e6e198a0e428fa8ed59f1f709d3b,1,142,0:00:17.594045_0
7a19098fb17c6e14a53797e2a3513465a196c7526fd66962e9c86cf7af3cfabc1855046ae6227c3b42943ee7fe0272563989dcad3b2bbfde81756e882b790f12,1,142,0:00:19.242331_0
d426359a1100ac7bf7fc46c7906eba4c252c47601ca8f1807c5ec164ae752146beafd2dae2c0b0fe5834a3e66cbfc89ee6dfef9559b9f469b6f20c9febd55001,1,142,0:01:58.432647_0
85fc2890d4680bd42358e91cb3662a1b028f6c5e9c3e517324306a6c99e36383682e0e2f3873f22483ed1be678ed55d347c326933b5eb7c19f19f398ad697ae5,1,142,0:00:18.291604_0
f1416882a9dbe25789131d0dbcc06d015276ee1987e29b9a63a4e1dbc55557e86c57dce962c4fd246bdfe257f531ae300802e4ed0abab070a5dc946400f7b020,1,142,0:01:02.067783_0
659ba34f4bb1a6e0614a037273dcfb21b14118e4f7ba4d01129e5b345f9bfbda2e15aa479926f8b8c7e06f75aaad70ed556e5f560405a0cec7ea364a25e402a1,1,142,0:00:23.950312_0
c72a4cd81b3a479c5385d8c6d85c7b8111a87d6f33aa0ec056422761c3bb78052569daa1a245c298822ae88ea5329736e920952efe61d52088b91f832c2bfae4,1,142,0:00:12.629356_0
194aaa1dd60dc3720b1b6d26fa929da02ac146d78f753b9a4aaa08c8f613813fba121a5c08351ce330b69e1fd2f29b99011b52400fa51c6fd80e7f489a3adaff,1,142,0:00:14.116456_0
b9d4b1f362a187750359fbb5cdacf8e8fbdaf5468d9fb1c7de426d5ecd4b642705405ded9ff56258e2fed52c46ccba5276fcdd461b5d8a93d18a92c619539d8e,1,142,0:00:09.566535_0
7d1ed6808fd2904b3f3a8f8134b9d34eb13f03e06b205ffb647e475e7d3f8601fd6a0d3ea12c27ab8e209e1c8de4e9e3051af9c576d15577bf5d28ddf43104fc,1,142,0:00:09.173618_0
b7243b4875e9fe90a9a05e75387c82765614a2dbe42fa36c9710097c3af9506140df13cc7f37025d3840f4432c98507c1a960840b104645cc9c4eca144407911,1,142,0:00:15.247265_0
675e3d4d19aa154a7d8ad8a33ff711c412a7c235a146b79cd6e6bacb2a176c46d3cfc5e9305b5496b660483a210c8f71abc57e38328ad773c4fe02af430d8031,1,142,0:00:14.973037_0
ec2ed40c5491e7701de0533e90c898ebca651765a48e336f8d5007a02e5aa35ed3a22de67416a0a36ab981b5987aeb4acf1e436906a79499cb20c5129ed39211,1,142,0:00:17.746374_0
f3549b2f02d7cc4bb610a49d9780301b032136370bf71ddbd61cb6337539b8c816f6daa3f9d23e502a12a82f2bfaf6f369cccc968a0e282f5a304ff9625880e8,1,142,0:00:17.751285_0
de5a5edab5bb79b17cb2ff0f9de1ef14ded6ee7aae8f614be2ddd0eff40e65ebffc001469fab0cd02c1035c4e7939f7d012862a03edb791000f4e593de658bc5,1,142,0:03:15.160311_0
03a27c63dad76a13ca5906edaafba77f208ae7107db868ea3826e81ca7c19d09c2f6e8b0e93e0e5bbf89f4b8c927f72031b765521b50ec99788673c8aa57f9f6,1,142,0:00:21.729718_0
5d70f710912f622a39dfad1f339b4e74d36aaac7af89dc6d54533defbe690f6bfb91590f67703b196a170b5b7329ad5a88d61102a3bcaf58af568f3471e8063f,1,142,0:00:21.494468_0
4b7cbba5f8a6fe04325668e8dacfebc2028c78757db18976dc4bab0acd9323bc771d110e84e8317f184027f955f2dbb3c9bcb4317709239961e3c9c99098836d,1,142,0:00:11.930048_0
3eadde3d7b1dcd622e80f1b824317b00a8b737d9ad60bb7477165db9034527f4b408254985a1d2f644e89e24fbfd1eba60b341459f64d8f40b01cbad70694e23,1,142,0:00:20.912101_0
5a0e09aedf36ac6c8eeab35b6260c028c2330c8896fa016cf589459728be840cf109e3178da7e0d0f09d88631286fc207c06a3694bfdab1f0adedccf3a0f9454,1,142,0:00:08.500302_0
05a1d1f9397567baa3beb4cf355e1288ec012416575135f66832d7ba13dca1b290b1a522a6692d30c9e2e70767559000e1a2454e3fb19824d0f2702f460223e3,1,142,0:00:13.695550_0
fdae49fcb57c21d5a12e2e49d1916a3045f97a05d14763d59f3b8b3706fc8b889a821734a2d79e3439e24774fe7bbc1542855fdaebb9efdc9b8b678bf798aba3,1,142,0:00:11.374949_0
ff97b9294982acca456f463e56c9f867ad9a84133916f2c2af0c80891d44526861f56841fe18ac23c556be8e51e88703748572ae13356738ee9121a787aa35da,1,142,0:00:08.552207_0
e97df2abee09ddfd6a94dc0bb8a0d15c6f3592d56b6340da20a805f3208b75ea183ff2b5540bf2684bcafffcca21aafdb4447cfc32ac7bd376455f89b42f14d7,1,142,0:00:14.518210_0
fe84e6f35fe66d7c3ec3dc7871aa30ac41e15f062bb0afbcaeb25a46c91f5ff750a818a26a9b78c12d7c0588f257d0a0095f403ea5f9a7b8c0076bb227fa29ce,1,142,0:00:14.274667_0
8e89a2e15cb1c6f146b00ee5b4c230f567b367df1fcd2190c8ec78440a48b960d487377ea708e5141b2b6bf40bd0a2bb5ddcec22dc594e69051cfd07586f813f,1,142,0:00:14.230117_0
8d1ee1d5ac51d02283d3f79324f53af5fa660a8cf1f285178e9c4d6aa265a1f3e0d3c171763aa7d947f67fe2122b2db16944f90492a7d8a329f6d41f3e152578,1,142,0:00:27.906992_0
86c3a6dbbf73abae16952037b1c91370c592a434031847de36fe8cec6d440e00ffe715237569187f98bef403268338a48bde6e9dbcaa59e6c1b1ee94933d2961,1,142,0:00:10.760022_0
1d2c019e01fb619c21683a7c6128bc161db681d7aaca3240b0afb5eca67f94373b3eb2905bb1126792e4cf85b941d534a5ba636800e8331f27523cb8e05aa2b2,1,142,0:00:10.100714_0
36b83b65cbdf3ae29c35f3c95874a2d742aa9700b510803c5ad81bb3c1cca4b4ff24fc3d600e138fc708dc2bcb96c5d04bed691c5c1ffaff7307f7644e9ba73a,1,763,0:00:13.016254_2022_06_22_11_25_56
00db45f6d9f865434820963c25a76364334c1a854c2fddd290a02d5a6b0f0f5d9da4d601e3abba45d5e69f0fbe42e5498ec157dd1f46f67b4ecccb367e21a076,1,142,0:00:36.619787_0
103dcebd39c644029f724a817d3dca23fd616c77831ce8a755855b443982206f052a81dd7e3b26b796c771311d3fb85cf8a11236fc15f4c0c41d8a9da2c52fd8,1,142,0:00:32.407179_0
35e79273a979741d0281954b4734d25a81c0fc569a66112060515252e5f7e837cc86f3ad4c0dc8ae39b2cdff284cc3261d148026e4ea3f00afc89632d8544dab,1,142,0:00:13.373963_0
a84ac4e1b13b9223533bd5e66ea1784a84da6b1808fe9f64f02e5c36ca6b211635c4ca50e9e3c46e0fbfc101b51861e75d3fc7d3ef72d9e80b4ae0b2c6fbfe5e,1,142,0:00:23.314993_0
01c2ddcc9e7cf707aa64086a66985e1ad11a611b0b291b0725c6a49af8a7eca2ac0d6c07bcb8d6b68ed536ee47da8418fbafb8313350bf889497d7a4132dc335,1,142,0:00:24.557895_0
9b126ba97a63e747aa6e14b93cda5c16bce522c9351ef154cf6b63d9b27da7494bff3cd50c832e2ce61049323476c3c0b0cb31f71b9d9073c88d3fefae3543fc,1,142,0:00:09.723505_0
c563aeec5a8d6c624a6a404640c5c6f75546941e012343d5ab3e8c54e92c84f1bfb991155886cd1ca798a8ce039d6a885bdb379e66d903f0be4292bbfc8a3f28,1,142,0:00:14.231360_0
1b97557e743db9eae9229a07e4661a2483dc02bb3f9a49ae930adc2e8ffe3f6d0c4f11c39e6d17e90e2eae28cc0a4691524aacd5b188c1a684db70e9e0c6be98,1,142,0:00:11.542035_0
fd256c8d9bdf943e240a094d3cb3e36f4a45d826eb695cb3cc30b175f17b8d7ba45e455f94d1b71325571a38842113c0943491c71dc045214a94df1e4a966fbf,1,142,0:00:12.808669_0
197eb8d5fa9e2e642abbee0b7718fac9dc48d7e43ef3b846b1f38510bf803311b24e36b8b8db71507a912531542a8f187c179879fbcedf4c278129a9e11dca8b,1,142,0:00:13.900747_0
0fe41956e852045f81f5e8a9ef199cd8ff7139beefcbabe5bcaaadfc11aa2b06c7c0a1b1f5395a083993156bb489e60ea7b22ef5a1ca6315bbe0e5651cc3de02,1,142,0:00:11.565359_0
